Neutron energy =  2.5300E-02

PRODUCT      ZAFP     FPS           Y          DY
57-La-146    57146.      0.  5.8067E-03  3.7163E-03
57-La-147    57147.      0.  6.1057E-03  3.9077E-03
57-La-148    57148.      0.  1.1705E-03  7.4914E-04
57-La-149    57149.      0.  3.6334E-04  2.3254E-04
57-La-150    57150.      0.  5.2119E-05  3.3356E-05
57-La-151    57151.      0.  4.7830E-06  3.0611E-06
57-La-152    57152.      0.  2.4100E-07  1.5424E-07
57-La-153    57153.      0.  8.5093E-09  5.4459E-09
57-La-154    57154.      0.  1.8200E-10  1.1648E-10
57-La-155    57155.      0.  1.6629E-12  1.0642E-12
57-La-156    57156.      0.  4.8981E-14  3.1348E-14
58-Ce-135    58135.      0.  0.0000E+00  0.0000E+00
58-Ce-137    58137.      0.  8.8899E-13  5.6895E-13
58-Ce-138    58138.      0.  7.7099E-11  4.9343E-11
58-Ce-139    58139.      0.  9.7999E-10  6.2719E-10
58-Ce-139-M  58139.      1.  2.4000E-09  1.5360E-09
58-Ce-140    58140.      0.  1.3100E-07  8.3839E-08
58-Ce-141    58141.      0.  2.2900E-06  1.4656E-06
58-Ce-142    58142.      0.  3.5670E-05  2.2829E-05
58-Ce-143    58143.      0.  2.6658E-04  1.7061E-04
58-Ce-144    58144.      0.  1.1641E-03  7.4501E-04
58-Ce-145    58145.      0.  4.5624E-03  2.9199E-03
58-Ce-146    58146.      0.  1.0378E-02  3.3209E-03
58-Ce-147    58147.      0.  1.2164E-02  2.7977E-03
58-Ce-148    58148.      0.  8.9036E-03  4.0066E-03
58-Ce-149    58149.      0.  5.6200E-03  3.5968E-03
58-Ce-150    58150.      0.  2.7799E-03  1.7791E-03
58-Ce-151    58151.      0.  6.3140E-04  4.0410E-04
58-Ce-152    58152.      0.  1.1808E-04  7.5570E-05
58-Ce-153    58153.      0.  1.0610E-05  6.7903E-06
58-Ce-154    58154.      0.  8.5699E-07  5.4847E-07
58-Ce-155    58155.      0.  3.4598E-08  2.2143E-08
58-Ce-156    58156.      0.  1.2299E-09  7.8716E-10
58-Ce-157    58157.      0.  1.7900E-11  1.1456E-11
58-Ce-158    58158.      0.  1.8600E-13  1.1904E-13
58-Ce-159    58159.      0.  2.9411E-15  1.8823E-15
58-Ce-160    58160.      0.  0.0000E+00  0.0000E+00
59-Pr-139    59139.      0.  3.5500E-14  2.2720E-14
59-Pr-140    59140.      0.  3.7700E-12  2.4128E-12
59-Pr-141    59141.      0.  2.5300E-10  1.6192E-10
59-Pr-142-M  59142.      1.  5.4499E-09  3.4880E-09
59-Pr-142    59142.      0.  5.4499E-09  3.4880E-09
59-Pr-143    59143.      0.  3.3600E-07  2.1504E-07
59-Pr-144    59144.      0.  3.6599E-07  2.3424E-07
59-Pr-144-M  59144.      1.  3.2900E-06  2.1056E-06
59-Pr-145    59145.      0.  5.7769E-05  3.6972E-05
59-Pr-146    59146.      0.  1.9472E-04  1.2462E-04
59-Pr-147    59147.      0.  1.3915E-03  8.9054E-04
59-Pr-148-M  59148.      1.  3.0896E-03  1.9773E-03
59-Pr-148    59148.      0.  3.0896E-03  1.9773E-03
59-Pr-149    59149.      0.  5.6829E-03  2.5573E-03
59-Pr-150    59150.      0.  5.0940E-03  3.2602E-03
59-Pr-151    59151.      0.  3.7209E-03  2.3813E-03
59-Pr-152    59152.      0.  1.6048E-03  1.0271E-03
59-Pr-153    59153.      0.  4.9311E-04  3.1559E-04
59-Pr-154    59154.      0.  9.6999E-05  6.2079E-05
59-Pr-155    59155.      0.  1.4290E-05  9.1455E-06
59-Pr-156    59156.      0.  1.3000E-06  8.3199E-07
59-Pr-157    59157.      0.  7.1899E-08  4.6015E-08
59-Pr-158    59158.      0.  1.9600E-09  1.2544E-09
59-Pr-159    59159.      0.  4.1297E-11  2.6430E-11
59-Pr-160    59160.      0.  4.7599E-13  3.0464E-13
59-Pr-161    59161.      0.  5.4308E-15  3.4757E-15
59-Pr-162    59162.      0.  6.9688E-17  4.4600E-17
60-Nd-140    60140.      0.  0.0000E+00  0.0000E+00
60-Nd-141    60141.      0.  0.0000E+00  0.0000E+00
60-Nd-142    60142.      0.  3.4600E-13  2.2144E-13
60-Nd-143    60143.      0.  2.9100E-11  1.8624E-11
60-Nd-144    60144.      0.  1.3700E-09  8.7679E-10
60-Nd-145    60145.      0.  5.9299E-08  3.7952E-08
60-Nd-146    60146.      0.  8.1099E-07  5.1903E-07
60-Nd-147    60147.      0.  1.5870E-05  1.0157E-05
60-Nd-148    60148.      0.  1.3730E-04  8.7871E-05
60-Nd-149    60149.      0.  4.9826E-04  3.1889E-04
60-Nd-150    60150.      0.  1.7370E-03  1.1117E-03
60-Nd-151    60151.      0.  2.9190E-03  1.8682E-03
60-Nd-152    60152.      0.  3.7012E-03  1.1844E-03
60-Nd-153    60153.      0.  2.4045E-03  1.5389E-03
60-Nd-154    60154.      0.  1.5072E-03  9.6460E-04
60-Nd-155    60155.      0.  5.0719E-04  3.2460E-04
60-Nd-156    60156.      0.  1.6012E-04  1.0248E-04
60-Nd-157    60157.      0.  2.1820E-05  1.3965E-05
60-Nd-158    60158.      0.  2.1900E-06  1.4016E-06
60-Nd-159    60159.      0.  1.1900E-07  7.6159E-08
60-Nd-160    60160.      0.  5.0599E-09  3.2384E-09
60-Nd-161    60161.      0.  1.1299E-10  7.2316E-11
60-Nd-162    60162.      0.  1.7499E-12  1.1199E-12
60-Nd-163    60163.      0.  1.3100E-14  8.3839E-15
60-Nd-164    60164.      0.  0.0000E+00  0.0000E+00
61-Pm-141    61141.      0.  0.0000E+00  0.0000E+00
61-Pm-143    61143.      0.  0.0000E+00  0.0000E+00
61-Pm-144    61144.      0.  1.1200E-14  7.1679E-15
61-Pm-145    61145.      0.  2.0000E-12  1.2800E-12
61-Pm-146    61146.      0.  7.8899E-11  5.0495E-11
61-Pm-147    61147.      0.  6.4899E-09  4.1535E-09
61-Pm-148    61148.      0.  1.2600E-08  8.0639E-09
61-Pm-148-M  61148.      1.  4.4999E-08  2.8800E-08
61-Pm-149    61149.      0.  2.4300E-06  1.5552E-06
61-Pm-150    61150.      0.  1.1500E-05  7.3599E-06
61-Pm-151    61151.      0.  1.0770E-04  6.8927E-05
61-Pm-152-N  61152.      2.  1.1149E-04  7.1355E-05
61-Pm-152    61152.      0.  1.1149E-04  7.1355E-05
61-Pm-152-M  61152.      1.  1.1149E-04  7.1355E-05
61-Pm-153    61153.      0.  6.8316E-04  4.3722E-04
61-Pm-154    61154.      0.  4.4937E-04  2.8760E-04
61-Pm-154-M  61154.      1.  4.4937E-04  2.8760E-04
61-Pm-155    61155.      0.  9.2103E-04  5.8946E-04
61-Pm-156    61156.      0.  6.2134E-04  3.9766E-04
61-Pm-157    61157.      0.  2.7409E-04  1.7541E-04
61-Pm-158    61158.      0.  6.3869E-05  4.0876E-05
61-Pm-159    61159.      0.  1.2210E-05  7.8143E-06
61-Pm-160    61160.      0.  1.2600E-06  8.0639E-07
61-Pm-161    61161.      0.  1.0400E-07  6.6559E-08
61-Pm-162    61162.      0.  4.1600E-09  2.6624E-09
61-Pm-163    61163.      0.  1.1900E-10  7.6159E-11
61-Pm-164    61164.      0.  1.7200E-12  1.1008E-12
61-Pm-165    61165.      0.  2.2200E-14  1.4208E-14
61-Pm-166    61166.      0.  1.7323E-16  1.1086E-16
61-Pm-167    61167.      0.  1.6629E-18  1.0642E-18
62-Sm-143    62143.      0.  0.0000E+00  0.0000E+00
62-Sm-143-M  62143.      1.  0.0000E+00  0.0000E+00
62-Sm-144    62144.      0.  0.0000E+00  0.0000E+00
62-Sm-145    62145.      0.  0.0000E+00  0.0000E+00
62-Sm-146    62146.      0.  0.0000E+00  0.0000E+00
62-Sm-147    62147.      0.  1.8300E-13  1.1712E-13
62-Sm-148    62148.      0.  1.9000E-11  1.2160E-11
62-Sm-149    62149.      0.  8.1899E-10  5.2415E-10
62-Sm-150    62150.      0.  2.5400E-08  1.6256E-08
62-Sm-151    62151.      0.  3.8499E-07  2.4640E-07
62-Sm-152    62152.      0.  4.2999E-06  2.7520E-06
62-Sm-153    62153.      0.  2.1150E-05  1.3536E-05
62-Sm-154    62154.      0.  9.3759E-05  6.0006E-05
62-Sm-155    62155.      0.  2.1275E-04  1.3616E-04
62-Sm-156    62156.      0.  4.4558E-04  2.8517E-04
62-Sm-157    62157.      0.  4.1065E-04  2.6282E-04
62-Sm-158    62158.      0.  2.9300E-04  1.8752E-04
62-Sm-159    62159.      0.  1.2124E-04  7.7593E-05
62-Sm-160    62160.      0.  3.9920E-05  2.5548E-05
62-Sm-161    62161.      0.  7.7999E-06  4.9919E-06
62-Sm-162    62162.      0.  1.1100E-06  7.1039E-07
62-Sm-163    62163.      0.  7.9499E-08  5.0879E-08
62-Sm-164    62164.      0.  4.1700E-09  2.6688E-09
62-Sm-165    62165.      0.  1.4000E-10  8.9599E-11
62-Sm-166    62166.      0.  4.3498E-12  2.7838E-12
62-Sm-167    62167.      0.  3.4598E-14  2.2143E-14
62-Sm-168    62168.      0.  0.0000E+00  0.0000E+00
62-Sm-169    62169.      0.  1.6165E-18  1.0346E-18
62-Sm-170    62170.      0.  0.0000E+00  0.0000E+00
63-Eu-147    63147.      0.  0.0000E+00  0.0000E+00
63-Eu-149    63149.      0.  0.0000E+00  0.0000E+00
63-Eu-151    63151.      0.  4.5499E-11  2.9120E-11
63-Eu-152-N  63152.      2.  4.5266E-10  2.8970E-10
63-Eu-152    63152.      0.  4.5266E-10  2.8970E-10
63-Eu-152-M  63152.      1.  4.5266E-10  2.8970E-10
63-Eu-153    63153.      0.  2.5100E-08  1.6064E-08
63-Eu-154-M  63154.      1.  1.4000E-07  8.9599E-08
63-Eu-154    63154.      0.  1.4000E-07  8.9599E-08
63-Eu-155    63155.      0.  1.9300E-06  1.2352E-06
63-Eu-156    63156.      0.  1.1780E-05  7.5391E-06
63-Eu-157    63157.      0.  3.4580E-05  2.2131E-05
63-Eu-158    63158.      0.  5.3799E-05  3.4432E-05
63-Eu-159    63159.      0.  6.8419E-05  4.3788E-05
63-Eu-160    63160.      0.  4.5899E-05  2.9376E-05
63-Eu-161    63161.      0.  2.7670E-05  1.7709E-05
63-Eu-162    63162.      0.  8.6299E-06  5.5231E-06
63-Eu-163    63163.      0.  2.0700E-06  1.3248E-06
63-Eu-164    63164.      0.  2.5200E-07  1.6128E-07
63-Eu-165    63165.      0.  3.0400E-08  1.9456E-08
63-Eu-166    63166.      0.  2.3900E-09  1.5296E-09
63-Eu-167    63167.      0.  6.9299E-11  4.4352E-11
63-Eu-168    63168.      0.  1.2300E-12  7.8719E-13
63-Eu-169    63169.      0.  2.2698E-14  1.4527E-14
63-Eu-170    63170.      0.  0.0000E+00  0.0000E+00
63-Eu-171    63171.      0.  1.1534E-18  7.3820E-19
64-Gd-147    64147.      0.  0.0000E+00  0.0000E+00
64-Gd-149    64149.      0.  0.0000E+00  0.0000E+00
64-Gd-151    64151.      0.  0.0000E+00  0.0000E+00
64-Gd-152    64152.      0.  4.4300E-14  2.8352E-14
64-Gd-153    64153.      0.  2.1700E-12  1.3888E-12
64-Gd-154    64154.      0.  9.2599E-11  5.9263E-11
64-Gd-155    64155.      0.  1.6600E-09  1.0624E-09
64-Gd-156    64156.      0.  3.9399E-08  2.5216E-08
64-Gd-157    64157.      0.  2.9000E-07  1.8560E-07
64-Gd-158    64158.      0.  1.5200E-06  9.7279E-07
64-Gd-159    64159.      0.  4.5299E-06  2.8992E-06
64-Gd-160    64160.      0.  9.6699E-06  6.1887E-06
64-Gd-161    64161.      0.  1.2550E-05  8.0319E-06
64-Gd-162    64162.      0.  1.1940E-05  7.6415E-06
64-Gd-163    64163.      0.  5.9899E-06  3.8336E-06
64-Gd-164    64164.      0.  2.2200E-06  1.4208E-06
64-Gd-165    64165.      0.  5.9599E-07  3.8144E-07
64-Gd-166    64166.      0.  1.5900E-07  1.0176E-07
64-Gd-167    64167.      0.  1.0800E-08  6.9119E-09
64-Gd-168    64168.      0.  6.9899E-10  4.4735E-10
64-Gd-169    64169.      0.  3.2900E-11  2.1056E-11
64-Gd-170    64170.      0.  8.0899E-13  5.1775E-13
64-Gd-171    64171.      0.  2.3999E-14  1.5359E-14
64-Gd-172    64172.      0.  0.0000E+00  0.0000E+00
65-Tb-151    65151.      0.  0.0000E+00  0.0000E+00
65-Tb-153    65153.      0.  0.0000E+00  0.0000E+00
65-Tb-155    65155.      0.  4.6499E-14  2.9760E-14
65-Tb-156    65156.      0.  2.6300E-12  1.6832E-12
65-Tb-156-M  65156.      1.  2.9200E-13  1.8688E-13
65-Tb-157    65157.      0.  8.1699E-11  5.2287E-11
65-Tb-158    65158.      0.  9.9899E-10  6.3935E-10
65-Tb-158-M  65158.      1.  1.1100E-10  7.1039E-11
65-Tb-159    65159.      0.  1.2800E-08  8.1919E-09
65-Tb-160    65160.      0.  6.2799E-08  4.0192E-08
65-Tb-161    65161.      0.  2.8500E-07  1.8240E-07
65-Tb-162    65162.      0.  3.1200E-07  1.9968E-07
65-Tb-162-M  65162.      1.  3.1200E-07  1.9968E-07
65-Tb-163    65163.      0.  1.0100E-06  6.4639E-07
65-Tb-164    65164.      0.  7.7499E-07  4.9599E-07
65-Tb-165    65165.      0.  6.3299E-07  4.0512E-07
65-Tb-166    65166.      0.  3.5500E-07  2.2720E-07
65-Tb-167    65167.      0.  7.4499E-08  4.7679E-08
65-Tb-168    65168.      0.  1.0900E-08  6.9759E-09
65-Tb-169    65169.      0.  1.7600E-09  1.1264E-09
65-Tb-170    65170.      0.  1.0300E-10  6.5919E-11
65-Tb-171    65171.      0.  1.1200E-11  7.1679E-12
65-Tb-172    65172.      0.  4.0699E-13  2.6048E-13
66-Dy-155    66155.      0.  0.0000E+00  0.0000E+00
66-Dy-156    66156.      0.  0.0000E+00  0.0000E+00
66-Dy-157    66157.      0.  0.0000E+00  0.0000E+00
66-Dy-158    66158.      0.  8.5399E-14  5.4655E-14
66-Dy-159    66159.      0.  2.5900E-12  1.6576E-12
66-Dy-160    66160.      0.  4.6799E-11  2.9952E-11
66-Dy-161    66161.      0.  5.5299E-10  3.5392E-10
66-Dy-162    66162.      0.  4.3900E-09  2.8096E-09
66-Dy-163    66163.      0.  1.7400E-08  1.1136E-08
66-Dy-164    66164.      0.  4.4799E-08  2.8672E-08
66-Dy-165    66165.      0.  7.2399E-08  4.6335E-08
66-Dy-165-M  66165.      1.  1.0800E-08  6.9119E-09
66-Dy-166    66166.      0.  1.4800E-07  9.4719E-08
66-Dy-167    66167.      0.  6.3799E-08  4.0832E-08
66-Dy-168    66168.      0.  2.8300E-08  1.8112E-08
66-Dy-169    66169.      0.  9.7099E-09  6.2143E-09
66-Dy-170    66170.      0.  1.7700E-09  1.1328E-09
66-Dy-171    66171.      0.  4.4300E-10  2.8352E-10
66-Dy-172    66172.      0.  5.6199E-11  3.5968E-11
67-Ho-159    67159.      0.  0.0000E+00  0.0000E+00
67-Ho-159-M  67159.      1.  0.0000E+00  0.0000E+00
67-Ho-161    67161.      0.  3.0700E-14  1.9648E-14
67-Ho-161-M  67161.      1.  0.0000E+00  0.0000E+00
67-Ho-162    67162.      0.  2.2100E-13  1.4144E-13
67-Ho-162-M  67162.      1.  5.1599E-13  3.3024E-13
67-Ho-163    67163.      0.  9.5799E-12  6.1311E-12
67-Ho-163-M  67163.      1.  1.4300E-12  9.1519E-13
67-Ho-164    67164.      0.  2.1100E-11  1.3504E-11
67-Ho-164-M  67164.      1.  4.9299E-11  3.1552E-11
67-Ho-165    67165.      0.  4.7599E-10  3.0464E-10
67-Ho-166    67166.      0.  5.6399E-10  3.6096E-10
67-Ho-166-M  67166.      1.  1.3200E-09  8.4479E-10
67-Ho-167    67167.      0.  2.9300E-09  1.8752E-09
67-Ho-168    67168.      0.  2.9100E-09  1.8624E-09
67-Ho-169    67169.      0.  3.1200E-09  1.9968E-09
67-Ho-170    67170.      0.  5.8299E-10  3.7312E-10
67-Ho-170-M  67170.      1.  5.8299E-10  3.7312E-10
67-Ho-171    67171.      0.  8.8699E-10  5.6767E-10
67-Ho-172    67172.      0.  2.4100E-10  1.5424E-10
68-Er-161    68161.      0.  0.0000E+00  0.0000E+00
68-Er-162    68162.      0.  0.0000E+00  0.0000E+00
68-Er-163    68163.      0.  0.0000E+00  0.0000E+00
68-Er-164    68164.      0.  1.2000E-14  7.6799E-15
68-Er-165    68165.      0.  2.1100E-13  1.3504E-13
68-Er-166    68166.      0.  3.1400E-12  2.0096E-12
68-Er-167    68167.      0.  1.0500E-11  6.7199E-12
68-Er-167-M  68167.      1.  1.5700E-12  1.0048E-12
68-Er-168    68168.      0.  4.3199E-11  2.7648E-11
68-Er-169    68169.      0.  1.1100E-10  7.1039E-11
68-Er-170    68170.      0.  1.3500E-10  8.6399E-11
68-Er-171    68171.      0.  2.2700E-10  1.4528E-10
68-Er-172    68172.      0.  1.9100E-10  1.2224E-10
69-Tm-165    69165.      0.  0.0000E+00  0.0000E+00
69-Tm-166    69166.      0.  0.0000E+00  0.0000E+00
69-Tm-167    69167.      0.  0.0000E+00  0.0000E+00
69-Tm-168    69168.      0.  1.5800E-14  1.0112E-14
69-Tm-169    69169.      0.  1.5200E-13  9.7279E-14
69-Tm-170    69170.      0.  4.5299E-13  2.8992E-13
69-Tm-171    69171.      0.  2.7100E-12  1.7344E-12
69-Tm-172    69172.      0.  5.3999E-12  3.4560E-12
70-Yb-166    70166.      0.  0.0000E+00  0.0000E+00
70-Yb-167    70167.      0.  0.0000E+00  0.0000E+00
70-Yb-168    70168.      0.  0.0000E+00  0.0000E+00
70-Yb-169    70169.      0.  0.0000E+00  0.0000E+00
70-Yb-169-M  70169.      1.  0.0000E+00  0.0000E+00
70-Yb-170    70170.      0.  0.0000E+00  0.0000E+00
70-Yb-171    70171.      0.  0.0000E+00  0.0000E+00
70-Yb-172    70172.      0.  1.9400E-14  1.2416E-14
71-Lu-169    71169.      0.  0.0000E+00  0.0000E+00
71-Lu-169-M  71169.      1.  0.0000E+00  0.0000E+00
71-Lu-171    71171.      0.  0.0000E+00  0.0000E+00
71-Lu-171-M  71171.      1.  0.0000E+00  0.0000E+00
71-Lu-172    71172.      0.  0.0000E+00  0.0000E+00
71-Lu-172-M  71172.      1.  0.0000E+00  0.0000E+00
72-Hf-171    72171.      0.  0.0000E+00  0.0000E+00
72-Hf-172    72172.      0.  0.0000E+00  0.0000E+00

Neutron energy =  5.0000E+05
Interpolation scheme= 0

PRODUCT      ZAFP     FPS           Y          DY
----------- ------- ------- ----------- -----------
23-V - 66    23066.      0.  3.5971E-18  2.3021E-18
24-Cr- 66    24066.      0.  8.9190E-14  5.7082E-14
24-Cr- 67    24067.      0.  0.0000E+00  0.0000E+00
24-Cr- 68    24068.      0.  0.0000E+00  0.0000E+00
24-Cr- 69    24069.      0.  4.8499E-17  3.1039E-17
24-Cr- 70    24070.      0.  0.0000E+00  0.0000E+00
25-Mn- 66    25066.      0.  4.0395E-11  2.5854E-11
25-Mn- 67    25067.      0.  1.5799E-11  1.0111E-11
25-Mn- 68    25068.      0.  3.0898E-12  1.9775E-12
25-Mn- 69    25069.      0.  6.2991E-13  4.0314E-13
25-Mn- 70    25070.      0.  5.2596E-14  3.3662E-14
25-Mn- 71    25071.      0.  0.0000E+00  0.0000E+00
25-Mn- 72    25072.      0.  1.8348E-16  1.1743E-16
26-Fe- 65    26065.      0.  0.0000E+00  0.0000E+00
26-Fe- 66    26066.      0.  2.3523E-09  1.3586E-09
26-Fe- 67    26067.      0.  2.3305E-09  1.4794E-09
26-Fe- 68    26068.      0.  1.6097E-09  1.0300E-09
26-Fe- 69    26069.      0.  8.4993E-10  5.4396E-10
26-Fe- 70    26070.      0.  2.6098E-10  1.6703E-10
26-Fe- 71    26071.      0.  3.8497E-11  2.4638E-11
26-Fe- 72    26072.      0.  4.5495E-12  2.9117E-12
26-Fe- 73    26073.      0.  1.5099E-13  9.6633E-14
26-Fe- 74    26074.      0.  0.0000E+00  0.0000E+00
26-Fe- 75    26075.      0.  3.0485E-16  1.9511E-16
26-Fe- 76    26076.      0.  0.0000E+00  0.0000E+00
27-Co- 65    27065.      0.  0.0000E+00  0.0000E+00
27-Co- 66    27066.      0.  4.5217E-09  1.5707E-09
27-Co- 67    27067.      0.  1.4125E-08  5.8296E-09
27-Co- 68    27068.      0.  2.2271E-08  1.3234E-08
27-Co- 69    27069.      0.  3.9365E-08  2.4814E-08
27-Co- 70    27070.      0.  3.0094E-08  1.9235E-08
27-Co- 71    27071.      0.  1.5799E-08  1.0111E-08
27-Co- 72    27072.      0.  4.8796E-09  3.1230E-09
27-Co- 73    27073.      0.  5.9596E-10  3.8141E-10
27-Co- 74    27074.      0.  7.1495E-11  4.5757E-11
27-Co- 75    27075.      0.  3.9594E-12  2.5340E-12
27-Co- 76    27076.      0.  1.9899E-13  1.2735E-13
27-Co- 77    27077.      0.  9.8380E-15  6.2963E-15
28-Ni- 65    28065.      0.  0.0000E+00  0.0000E+00
28-Ni- 66    28066.      0.  1.7059E-09  1.0381E-09
28-Ni- 67    28067.      0.  1.1717E-08  5.7942E-09
28-Ni- 68    28068.      0.  5.4930E-08  1.3439E-08
28-Ni- 69    28069.      0.  2.0908E-07  4.3527E-08
28-Ni- 70    28070.      0.  4.9699E-07  1.4367E-07
28-Ni- 71    28071.      0.  6.1236E-07  3.4478E-07
28-Ni- 72    28072.      0.  6.3971E-07  4.0166E-07
28-Ni- 73    28073.      0.  1.9694E-07  1.2596E-07
28-Ni- 74    28074.      0.  8.4491E-08  5.4075E-08
28-Ni- 75    28075.      0.  1.2699E-08  8.1274E-09
28-Ni- 76    28076.      0.  2.3698E-09  1.5167E-09
28-Ni- 77    28077.      0.  2.0698E-10  1.3246E-10
28-Ni- 78    28078.      0.  1.1699E-11  7.4875E-12
28-Ni- 79    28079.      0.  3.8030E-13  2.4339E-13
28-Ni- 80    28080.      0.  0.0000E+00  0.0000E+00
28-Ni- 82    28082.      0.  0.0000E+00  0.0000E+00
29-Cu- 65    29065.      0.  0.0000E+00  0.0000E+00
29-Cu- 66    29066.      0.  2.0498E-11  1.3119E-11
29-Cu- 67    29067.      0.  4.7900E-10  3.0644E-10
29-Cu- 68    29068.      0.  1.3898E-09  8.8930E-10
29-Cu- 68-M  29068.      1.  3.7590E-09  2.4014E-09
29-Cu- 69    29069.      0.  6.0022E-08  3.7025E-08
29-Cu- 70    29070.      0.  6.7178E-08  4.2692E-08
29-Cu- 70-M  29070.      1.  2.3776E-07  1.3775E-07
29-Cu- 70-N  29070.      2.  0.0000E+00  0.0000E+00
29-Cu- 71    29071.      0.  1.1113E-06  3.6204E-07
29-Cu- 72    29072.      0.  2.5360E-06  1.0246E-06
29-Cu- 73    29073.      0.  2.4623E-06  1.3513E-06
29-Cu- 74    29074.      0.  2.5167E-06  1.5809E-06
29-Cu- 75    29075.      0.  1.3298E-06  8.4877E-07
29-Cu- 76    29076.      0.  6.3292E-07  4.0503E-07
29-Cu- 77    29077.      0.  2.0598E-07  1.3183E-07
29-Cu- 78    29078.      0.  3.0698E-08  1.9647E-08
29-Cu- 79    29079.      0.  4.9393E-09  3.1611E-09
29-Cu- 80    29080.      0.  2.6698E-10  1.7087E-10
29-Cu- 81    29081.      0.  1.0899E-11  6.9755E-12
29-Cu- 82    29082.      0.  2.0199E-13  1.2927E-13
29-Cu- 83    29083.      0.  1.0551E-14  6.7526E-15
30-Zn- 66    30066.      0.  3.0698E-14  1.9647E-14
30-Zn- 67    30067.      0.  1.9199E-12  1.2287E-12
30-Zn- 68    30068.      0.  7.2595E-11  4.6461E-11
30-Zn- 69    30069.      0.  3.5297E-10  2.2590E-10
30-Zn- 69-M  30069.      1.  1.7198E-09  1.1007E-09
30-Zn- 70    30070.      0.  3.4493E-08  2.2036E-08
30-Zn- 71    30071.      0.  4.8199E-08  3.0824E-08
30-Zn- 71-M  30071.      1.  2.3504E-07  1.4787E-07
30-Zn- 72    30072.      0.  1.9576E-06  1.0043E-06
30-Zn- 73    30073.      0.  4.0296E-06  1.3622E-06
30-Zn- 74    30074.      0.  1.2276E-05  1.8720E-06
30-Zn- 75    30075.      0.  1.4844E-05  4.8180E-06
30-Zn- 76    30076.      0.  2.2610E-05  1.1404E-05
30-Zn- 77    30077.      0.  1.8265E-05  1.1386E-05
30-Zn- 78    30078.      0.  9.4671E-06  6.0489E-06
30-Zn- 79    30079.      0.  4.0294E-06  2.5788E-06
30-Zn- 80    30080.      0.  7.9493E-07  5.0876E-07
30-Zn- 81    30081.      0.  8.8594E-08  5.6700E-08
30-Zn- 82    30082.      0.  6.5296E-09  4.1789E-09
30-Zn- 83    30083.      0.  2.2197E-10  1.4206E-10
30-Zn- 84    30084.      0.  5.7696E-12  3.6926E-12
30-Zn- 85    30085.      0.  1.5243E-13  9.7553E-14
30-Zn- 86    30086.      0.  0.0000E+00  0.0000E+00
31-Ga- 66    31066.      0.  0.0000E+00  0.0000E+00
31-Ga- 67    31067.      0.  0.0000E+00  0.0000E+00
31-Ga- 68    31068.      0.  2.4398E-14  1.5615E-14
31-Ga- 69    31069.      0.  2.5398E-12  1.6255E-12
31-Ga- 70    31070.      0.  1.0899E-10  6.9755E-11
31-Ga- 71    31071.      0.  3.1098E-09  1.9902E-09
31-Ga- 72    31072.      0.  2.5898E-08  1.6574E-08
31-Ga- 72-M  31072.      1.  2.5898E-08  1.6574E-08
31-Ga- 73    31073.      0.  3.4583E-07  2.2084E-07
31-Ga- 74    31074.      0.  1.1693E-06  7.4557E-07
31-Ga- 74-M  31074.      1.  1.1693E-06  7.4557E-07
31-Ga- 75    31075.      0.  8.6182E-06  4.7763E-06
31-Ga- 76    31076.      0.  2.7979E-05  1.1568E-05
31-Ga- 77    31077.      0.  6.9754E-05  2.1390E-05
31-Ga- 78    31078.      0.  8.1552E-05  4.4340E-05
31-Ga- 79    31079.      0.  1.1658E-04  6.9594E-05
31-Ga- 80    31080.      0.  5.6400E-05  3.5984E-05
31-Ga- 81    31081.      0.  2.2753E-05  1.4562E-05
31-Ga- 82    31082.      0.  4.6194E-06  2.9566E-06
31-Ga- 83    31083.      0.  6.1195E-07  3.9165E-07
31-Ga- 84    31084.      0.  4.5097E-08  2.8862E-08
31-Ga- 85    31085.      0.  1.9797E-09  1.2670E-09
31-Ga- 86    31086.      0.  4.4397E-11  2.8414E-11
31-Ga- 87    31087.      0.  1.2214E-12  7.8172E-13
32-Ge- 66    32066.      0.  0.0000E+00  0.0000E+00
32-Ge- 67    32067.      0.  0.0000E+00  0.0000E+00
32-Ge- 68    32068.      0.  0.0000E+00  0.0000E+00
32-Ge- 69    32069.      0.  0.0000E+00  0.0000E+00
32-Ge- 70    32070.      0.  4.0097E-14  2.5662E-14
32-Ge- 71    32071.      0.  1.5099E-12  9.6633E-13
32-Ge- 71-M  32071.      1.  1.5099E-12  9.6633E-13
32-Ge- 72    32072.      0.  1.8299E-10  1.1711E-10
32-Ge- 73    32073.      0.  2.5798E-09  1.6511E-09
32-Ge- 73-M  32073.      1.  5.2796E-10  3.3790E-10
32-Ge- 74    32074.      0.  7.2293E-08  4.6268E-08
32-Ge- 75    32075.      0.  7.8195E-08  5.0044E-08
32-Ge- 75-M  32075.      1.  5.7396E-07  3.6713E-07
32-Ge- 76    32076.      0.  6.7058E-06  4.2217E-06
32-Ge- 77    32077.      0.  3.3013E-05  1.9242E-05
32-Ge- 77-M  32077.      1.  4.5090E-06  2.8816E-06
32-Ge- 78    32078.      0.  1.2997E-04  4.4635E-05
32-Ge- 79    32079.      0.  2.0392E-04  1.0077E-04
32-Ge- 79-M  32079.      1.  2.0392E-04  1.0077E-04
32-Ge- 80    32080.      0.  6.0109E-04  1.4869E-04
32-Ge- 81    32081.      0.  5.7036E-04  2.8565E-04
