Neutron energy =  2.5300E-02

PRODUCT      ZAFP     FPS           Y          DY
41-Nb-102-M  41102.      1.  4.9503E-03  3.1682E-03
41-Nb-102    41102.      0.  4.9503E-03  3.1682E-03
41-Nb-103    41103.      0.  6.4063E-03  4.1000E-03
41-Nb-104-M  41104.      1.  7.9124E-04  5.0639E-04
41-Nb-104    41104.      0.  7.9124E-04  5.0639E-04
41-Nb-105    41105.      0.  6.4528E-04  4.1298E-04
41-Nb-106    41106.      0.  3.8339E-05  2.4537E-05
41-Nb-107    41107.      0.  8.7872E-06  5.6238E-06
41-Nb-108    41108.      0.  8.1398E-07  5.2095E-07
41-Nb-109    41109.      0.  5.9313E-07  3.7960E-07
41-Nb-110    41110.      0.  1.2400E-08  7.9358E-09
41-Nb-111    41111.      0.  2.1354E-10  1.3667E-10
41-Nb-112    41112.      0.  1.9990E-13  1.2794E-13
41-Nb-113    41113.      0.  8.5135E-15  5.4486E-15
42-Mo- 90    42090.      0.  0.0000E+00  0.0000E+00
42-Mo- 91    42091.      0.  0.0000E+00  0.0000E+00
42-Mo- 92    42092.      0.  0.0000E+00  0.0000E+00
42-Mo- 93-M  42093.      1.  9.9997E-15  6.3998E-15
42-Mo- 93    42093.      0.  9.9997E-15  6.3998E-15
42-Mo- 94    42094.      0.  3.1399E-12  2.0096E-12
42-Mo- 95    42095.      0.  2.5999E-10  1.6640E-10
42-Mo- 96    42096.      0.  1.6000E-08  1.0240E-08
42-Mo- 97    42097.      0.  4.8199E-07  3.0847E-07
42-Mo- 98    42098.      0.  9.4198E-06  6.0287E-06
42-Mo- 99    42099.      0.  9.9425E-04  2.2868E-04
42-Mo-100    42100.      0.  2.6948E-03  4.3117E-04
42-Mo-101    42101.      0.  2.5834E-03  1.6533E-03
42-Mo-102    42102.      0.  7.8914E-03  5.0505E-03
42-Mo-103    42103.      0.  7.5082E-03  4.8052E-03
42-Mo-104    42104.      0.  7.4523E-03  4.7695E-03
42-Mo-105    42105.      0.  3.5954E-03  2.3011E-03
42-Mo-106    42106.      0.  2.0533E-03  1.3141E-03
42-Mo-107    42107.      0.  8.5528E-04  5.4738E-04
42-Mo-108    42108.      0.  4.5339E-04  2.9017E-04
42-Mo-109    42109.      0.  6.5268E-05  4.1772E-05
42-Mo-110    42110.      0.  9.1898E-06  5.8814E-06
42-Mo-111    42111.      0.  3.2878E-07  2.1042E-07
42-Mo-112    42112.      0.  9.4696E-09  6.0605E-09
